,headline,url,img_src,tag,topic
1574,ข่าวปลอม อย่าแชร์! ผลิตภัณฑ์สเปรย์ฟ้าทะลายโจร Sabira Oral Spray สามารถฆ่าเชื้อโควิด-19 ไม่ให้ลงปอดได้,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%9c%e0%b8%a5%e0%b8%b4%e0%b8%95%e0%b8%a0%e0%b8%b1%e0%b8%93%e0%b8%91%e0%b9%8c%e0%b8%aa%e0%b9%80%e0%b8%9b%e0%b8%a3%e0%b8%a2%e0%b9%8c%e0%b8%9f%e0%b9%89%e0%b8%b2%e0%b8%97%e0%b8%b0%e0%b8%a5%e0%b8%b2%e0%b8%a2%e0%b9%82%e0%b8%88%e0%b8%a3-sabira-oral-spray-%e0%b8%aa%e0%b8%b2%e0%b8%a1%e0%b8%b2%e0%b8%a3%e0%b8%96%e0%b8%86%e0%b9%88%e0%b8%b2%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%a5%e0%b8%87%e0%b8%9b%e0%b8%ad%e0%b8%94%e0%b9%84%e0%b8%94%e0%b9%89,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/web-color-2.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
1575,ข่าวปลอม อย่าแชร์! สภากาชาดไทย นำเลือดที่ได้จากการบริจาคฟรี จำหน่ายให้กับโรงพยาบาล,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%aa%e0%b8%a0%e0%b8%b2%e0%b8%81%e0%b8%b2%e0%b8%8a%e0%b8%b2%e0%b8%94%e0%b9%84%e0%b8%97%e0%b8%a2-%e0%b8%99%e0%b8%b3%e0%b9%80%e0%b8%a5%e0%b8%b7%e0%b8%ad%e0%b8%94%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b9%84%e0%b8%94%e0%b9%89%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%88%e0%b8%b2%e0%b8%84%e0%b8%9f%e0%b8%a3%e0%b8%b5-%e0%b8%88%e0%b8%b3%e0%b8%ab%e0%b8%99%e0%b9%88%e0%b8%b2%e0%b8%a2%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%81%e0%b8%b1%e0%b8%9a%e0%b9%82%e0%b8%a3%e0%b8%87%e0%b8%9e%e0%b8%a2%e0%b8%b2%e0%b8%9a%e0%b8%b2%e0%b8%a5,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/Website-เปลียนรูป-18.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
1576,ข่าวปลอม อย่าแชร์! ลูกอมรสกระชายผสม ZINC สามารถต้านโควิด-19 ได้,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%a5%e0%b8%b9%e0%b8%81%e0%b8%ad%e0%b8%a1%e0%b8%a3%e0%b8%aa%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%8a%e0%b8%b2%e0%b8%a2%e0%b8%9c%e0%b8%aa%e0%b8%a1-zinc-%e0%b8%aa%e0%b8%b2%e0%b8%a1%e0%b8%b2%e0%b8%a3%e0%b8%96%e0%b8%95%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b9%84%e0%b8%94%e0%b9%89,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/Website-เปลียนรูป-17.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
1577,ข่าวบิดเบือน ธปท. ลดค่าคุ้มครองเงินฝากไม่เกิน 1 ล้านบาท/ราย เพราะสถาบันการเงินเสี่ยงล้ม,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9a%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%9a%e0%b8%b7%e0%b8%ad%e0%b8%99-%e0%b8%98%e0%b8%9b%e0%b8%97-%e0%b8%a5%e0%b8%94%e0%b8%84%e0%b9%88%e0%b8%b2%e0%b8%84%e0%b8%b8%e0%b9%89%e0%b8%a1%e0%b8%84%e0%b8%a3%e0%b8%ad%e0%b8%87%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b8%9d%e0%b8%b2%e0%b8%81%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b9%80%e0%b8%81%e0%b8%b4%e0%b8%99-1-%e0%b8%a5%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b8%9a%e0%b8%b2%e0%b8%97-%e0%b8%a3%e0%b8%b2%e0%b8%a2-%e0%b9%80%e0%b8%9e%e0%b8%a3%e0%b8%b2%e0%b8%b0%e0%b8%aa%e0%b8%96%e0%b8%b2%e0%b8%9a%e0%b8%b1%e0%b8%99%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%87%e0%b8%a5%e0%b9%89%e0%b8%a1,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/Website-เปลียนรูป-16.jpg,   ข่าวบิดเบือน,การเงิน-หุ้น
1578,ข่าวปลอม อย่าแชร์! ผลิตภัณฑ์ AVAIL Pro-Polis สามารถต้านไวรัสโควิด-19 ได้,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%9c%e0%b8%a5%e0%b8%b4%e0%b8%95%e0%b8%a0%e0%b8%b1%e0%b8%93%e0%b8%91%e0%b9%8c-avail-pro-polis-%e0%b8%aa%e0%b8%b2%e0%b8%a1%e0%b8%b2%e0%b8%a3%e0%b8%96%e0%b8%95%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b9%84%e0%b8%a7%e0%b8%a3%e0%b8%b1%e0%b8%aa%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b9%84%e0%b8%94%e0%b9%89,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/Website-เปลียนรูป-15.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
1579,"ข่าวบิดเบือน ธกส. ปล่อยสินเชื่อให้กู้ยืมเงิน 50,000 บาท ผ่อนเดือนละ 650 บาท",https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9a%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%9a%e0%b8%b7%e0%b8%ad%e0%b8%99-%e0%b8%98%e0%b8%81%e0%b8%aa-%e0%b8%9b%e0%b8%a5%e0%b9%88%e0%b8%ad%e0%b8%a2%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%81%e0%b8%b9%e0%b9%89%e0%b8%a2%e0%b8%b7%e0%b8%a1%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99-50000-%e0%b8%9a%e0%b8%b2%e0%b8%97-%e0%b8%9c%e0%b9%88%e0%b8%ad%e0%b8%99%e0%b9%80%e0%b8%94%e0%b8%b7%e0%b8%ad%e0%b8%99%e0%b8%a5%e0%b8%b0-650-%e0%b8%9a%e0%b8%b2%e0%b8%97,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/Website-เปลียนรูป-14.jpg,   ข่าวบิดเบือน,การเงิน-หุ้น
1580,ข่าวปลอม อย่าแชร์! เปิดสมัครสอบตำรวจนายสิบ สายอำนวยการ เริ่ม 9 - 30 ส.ค. 64,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%aa%e0%b8%a1%e0%b8%b1%e0%b8%84%e0%b8%a3%e0%b8%aa%e0%b8%ad%e0%b8%9a%e0%b8%95%e0%b8%b3%e0%b8%a3%e0%b8%a7%e0%b8%88%e0%b8%99%e0%b8%b2%e0%b8%a2%e0%b8%aa%e0%b8%b4%e0%b8%9a-%e0%b8%aa%e0%b8%b2%e0%b8%a2%e0%b8%ad%e0%b8%b3%e0%b8%99%e0%b8%a7%e0%b8%a2%e0%b8%81%e0%b8%b2%e0%b8%a3-%e0%b9%80%e0%b8%a3%e0%b8%b4%e0%b9%88%e0%b8%a1-9-30-%e0%b8%aa-%e0%b8%84-64,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/website-เปลี่ยนรูป-ภาพสี-5.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
1581,"ข่าวปลอม อย่าแชร์! สายด่วน 1668 เมื่อแจ้งไปแล้วจะมีทีมแพทย์จิตอาสาเอายาไปให้และเก็บเงิน 3,600 บาท",https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%aa%e0%b8%b2%e0%b8%a2%e0%b8%94%e0%b9%88%e0%b8%a7%e0%b8%99-1668-%e0%b9%80%e0%b8%a1%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b9%81%e0%b8%88%e0%b9%89%e0%b8%87%e0%b9%84%e0%b8%9b%e0%b9%81%e0%b8%a5%e0%b9%89%e0%b8%a7%e0%b8%88%e0%b8%b0%e0%b8%a1%e0%b8%b5%e0%b8%97%e0%b8%b5%e0%b8%a1%e0%b9%81%e0%b8%9e%e0%b8%97%e0%b8%a2%e0%b9%8c%e0%b8%88%e0%b8%b4%e0%b8%95%e0%b8%ad%e0%b8%b2%e0%b8%aa%e0%b8%b2%e0%b9%80%e0%b8%ad%e0%b8%b2%e0%b8%a2%e0%b8%b2%e0%b9%84%e0%b8%9b%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b9%80%e0%b8%81%e0%b9%87%e0%b8%9a%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99-3600-%e0%b8%9a%e0%b8%b2%e0%b8%97,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/website-เปลี่ยนรูป-ภาพสี-4.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
1582,"ข่าวปลอม อย่าแชร์! ผู้ประกันตน ม.33 กรอกข้อมูลส่วนตัวผ่าน Google Form เพื่อรับเงินเยียวยา 2,500 บาท",https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%81%e0%b8%b1%e0%b8%99%e0%b8%95%e0%b8%99-%e0%b8%a1-33-%e0%b8%81%e0%b8%a3%e0%b8%ad%e0%b8%81%e0%b8%82%e0%b9%89%e0%b8%ad%e0%b8%a1%e0%b8%b9%e0%b8%a5%e0%b8%aa%e0%b9%88%e0%b8%a7%e0%b8%99%e0%b8%95%e0%b8%b1%e0%b8%a7%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99-google-form-%e0%b9%80%e0%b8%9e%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%a2%e0%b8%b5%e0%b8%a2%e0%b8%a7%e0%b8%a2%e0%b8%b2-2500-%e0%b8%9a%e0%b8%b2%e0%b8%97,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/website-เปลี่ยนรูป-ภาพสี-3.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
1583,ข่าวปลอม อย่าแชร์! ผลิตภัณฑ์ยาแคปซูลฟ้าทะลายโจร ตราโนนทรี (NONTREE) เป็นผลิตภัณฑ์ที่ได้รับอนุญาตจาก อย.,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%9c%e0%b8%a5%e0%b8%b4%e0%b8%95%e0%b8%a0%e0%b8%b1%e0%b8%93%e0%b8%91%e0%b9%8c%e0%b8%a2%e0%b8%b2%e0%b9%81%e0%b8%84%e0%b8%9b%e0%b8%8b%e0%b8%b9%e0%b8%a5%e0%b8%9f%e0%b9%89%e0%b8%b2%e0%b8%97%e0%b8%b0%e0%b8%a5%e0%b8%b2%e0%b8%a2%e0%b9%82%e0%b8%88%e0%b8%a3-%e0%b8%95%e0%b8%a3%e0%b8%b2%e0%b9%82%e0%b8%99%e0%b8%99%e0%b8%97%e0%b8%a3%e0%b8%b5-nontree-%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99%e0%b8%9c%e0%b8%a5%e0%b8%b4%e0%b8%95%e0%b8%a0%e0%b8%b1%e0%b8%93%e0%b8%91%e0%b9%8c%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b9%84%e0%b8%94%e0%b9%89%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%ad%e0%b8%99%e0%b8%b8%e0%b8%8d%e0%b8%b2%e0%b8%95%e0%b8%88%e0%b8%b2%e0%b8%81-%e0%b8%ad%e0%b8%a2,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/website-เปลี่ยนรูป-ภาพสี-2.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
1584,ยาฟาวิพิราเวียร์ อย่าซื้อกินเอง เสี่ยงเกิดเชื้อดื้อยา ส่งผลให้ใช้ยาไม่ได้ผลและเสียชีวิตได้ จริงหรือ?,https://www.antifakenewscenter.com/news/activity/%e0%b8%a2%e0%b8%b2%e0%b8%9f%e0%b8%b2%e0%b8%a7%e0%b8%b4%e0%b8%9e%e0%b8%b4%e0%b8%a3%e0%b8%b2%e0%b9%80%e0%b8%a7%e0%b8%b5%e0%b8%a2%e0%b8%a3%e0%b9%8c-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b8%8b%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%81%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%ad%e0%b8%87-%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%87%e0%b9%80%e0%b8%81%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%94%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b8%a2%e0%b8%b2-%e0%b8%aa%e0%b9%88%e0%b8%87%e0%b8%9c%e0%b8%a5%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b9%83%e0%b8%8a%e0%b9%89%e0%b8%a2%e0%b8%b2%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b9%84%e0%b8%94%e0%b9%89%e0%b8%9c%e0%b8%a5%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b8%a2%e0%b8%8a%e0%b8%b5%e0%b8%a7%e0%b8%b4%e0%b8%95%e0%b9%84%e0%b8%94%e0%b9%89-%e0%b8%88%e0%b8%a3%e0%b8%b4%e0%b8%87%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/Website-เปลียนรูป-13.jpg,   ข่าวจริง,ผลิตภัณฑ์สุขภาพ
1585,ข่าวบิดเบือน สำนักงานเขตบางรัก พบผู้ติดเชื้อโควิด-19 ทั้งสำนักงาน พร้อมเตรียมปิดบริการ,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9a%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%9a%e0%b8%b7%e0%b8%ad%e0%b8%99-%e0%b8%aa%e0%b8%b3%e0%b8%99%e0%b8%b1%e0%b8%81%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%82%e0%b8%95%e0%b8%9a%e0%b8%b2%e0%b8%87%e0%b8%a3%e0%b8%b1%e0%b8%81-%e0%b8%9e%e0%b8%9a%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b8%97%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b8%aa%e0%b8%b3%e0%b8%99%e0%b8%b1%e0%b8%81%e0%b8%87%e0%b8%b2%e0%b8%99-%e0%b8%9e%e0%b8%a3%e0%b9%89%e0%b8%ad%e0%b8%a1%e0%b9%80%e0%b8%95%e0%b8%a3%e0%b8%b5%e0%b8%a2%e0%b8%a1%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/website-เปลี่ยนรูป-ภาพสี-1.jpg,   ข่าวบิดเบือน,ผลิตภัณฑ์สุขภาพ
1586,"ข่าวปลอม อย่าแชร์! เพิ่มเงินบำนาญรายเดือนให้ข้าราชการรายละ 5,000 - 10,000 บาท",https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b9%80%e0%b8%9e%e0%b8%b4%e0%b9%88%e0%b8%a1%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b8%9a%e0%b8%b3%e0%b8%99%e0%b8%b2%e0%b8%8d%e0%b8%a3%e0%b8%b2%e0%b8%a2%e0%b9%80%e0%b8%94%e0%b8%b7%e0%b8%ad%e0%b8%99%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%82%e0%b9%89%e0%b8%b2%e0%b8%a3%e0%b8%b2%e0%b8%8a%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%a3%e0%b8%b2%e0%b8%a2%e0%b8%a5%e0%b8%b0-5000-10000-%e0%b8%9a%e0%b8%b2%e0%b8%97,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/Website-เปลียนรูป-12.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
1587,ข่าวปลอม อย่าแชร์! ผลิตภัณฑ์ยาแคปซูลฟ้าทะลายโจรสกัด สี่พระยาโอสถ เป็นผลิตภัณฑ์ที่ได้รับอนุญาตจาก อย.,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%9c%e0%b8%a5%e0%b8%b4%e0%b8%95%e0%b8%a0%e0%b8%b1%e0%b8%93%e0%b8%91%e0%b9%8c%e0%b8%a2%e0%b8%b2%e0%b9%81%e0%b8%84%e0%b8%9b%e0%b8%8b%e0%b8%b9%e0%b8%a5%e0%b8%9f%e0%b9%89%e0%b8%b2%e0%b8%97%e0%b8%b0%e0%b8%a5%e0%b8%b2%e0%b8%a2%e0%b9%82%e0%b8%88%e0%b8%a3%e0%b8%aa%e0%b8%81%e0%b8%b1%e0%b8%94-%e0%b8%aa%e0%b8%b5%e0%b9%88%e0%b8%9e%e0%b8%a3%e0%b8%b0%e0%b8%a2%e0%b8%b2%e0%b9%82%e0%b8%ad%e0%b8%aa%e0%b8%96-%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99%e0%b8%9c%e0%b8%a5%e0%b8%b4%e0%b8%95%e0%b8%a0%e0%b8%b1%e0%b8%93%e0%b8%91%e0%b9%8c%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b9%84%e0%b8%94%e0%b9%89%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%ad%e0%b8%99%e0%b8%b8%e0%b8%8d%e0%b8%b2%e0%b8%95%e0%b8%88%e0%b8%b2%e0%b8%81-%e0%b8%ad%e0%b8%a2,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/Website-เปลียนรูป-11.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
1588,ข่าวปลอม อย่าแชร์! เปิดรับจองฉีดวัคซีนไฟเซอร์ สำหรับเด็กที่อายุ 12 -18 ปี ผ่านแอปพลิเคชันไลน์หมอพร้อม,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%88%e0%b8%ad%e0%b8%87%e0%b8%89%e0%b8%b5%e0%b8%94%e0%b8%a7%e0%b8%b1%e0%b8%84%e0%b8%8b%e0%b8%b5%e0%b8%99%e0%b9%84%e0%b8%9f%e0%b9%80%e0%b8%8b%e0%b8%ad%e0%b8%a3%e0%b9%8c-%e0%b8%aa%e0%b8%b3%e0%b8%ab%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b9%80%e0%b8%94%e0%b9%87%e0%b8%81%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%ad%e0%b8%b2%e0%b8%a2%e0%b8%b8-12-18-%e0%b8%9b%e0%b8%b5-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%81%e0%b8%ad%e0%b8%9b%e0%b8%9e%e0%b8%a5%e0%b8%b4%e0%b9%80%e0%b8%84%e0%b8%8a%e0%b8%b1%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c%e0%b8%ab%e0%b8%a1%e0%b8%ad%e0%b8%9e%e0%b8%a3%e0%b9%89%e0%b8%ad%e0%b8%a1,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/Website-เปลียนรูป-10.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
1589,ข่าวปลอม อย่าแชร์! กระชาย บอระเพ็ด ไม้ก้องขม และฟ้าทะลายโจร บดเป็นผงบรรจุแคปซูล กินช่วยรักษาโควิด-19,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%8a%e0%b8%b2%e0%b8%a2-%e0%b8%9a%e0%b8%ad%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%9e%e0%b9%87%e0%b8%94-%e0%b9%84%e0%b8%a1%e0%b9%89%e0%b8%81%e0%b9%89%e0%b8%ad%e0%b8%87%e0%b8%82%e0%b8%a1-%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b8%9f%e0%b9%89%e0%b8%b2%e0%b8%97%e0%b8%b0%e0%b8%a5%e0%b8%b2%e0%b8%a2%e0%b9%82%e0%b8%88%e0%b8%a3-%e0%b8%9a%e0%b8%94%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99%e0%b8%9c%e0%b8%87%e0%b8%9a%e0%b8%a3%e0%b8%a3%e0%b8%88%e0%b8%b8%e0%b9%81%e0%b8%84%e0%b8%9b%e0%b8%8b%e0%b8%b9%e0%b8%a5-%e0%b8%81%e0%b8%b4%e0%b8%99%e0%b8%8a%e0%b9%88%e0%b8%a7%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%81%e0%b8%a9%e0%b8%b2%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19,https://www.antifakenewscenter.com/wp-content/uploads/2021/08/Website-เปลียนรูป-9.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
