,headline,url,img_src,tag,topic
2235,ข่าวปลอม อย่าแชร์! โควิด-19 ไม่ใช่ไวรัส แต่เกิดจากแบคทีเรียสัมผัสรังสี 5G,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b9%83%e0%b8%8a%e0%b9%88%e0%b9%84%e0%b8%a7%e0%b8%a3%e0%b8%b1%e0%b8%aa-%e0%b9%81%e0%b8%95%e0%b9%88%e0%b9%80%e0%b8%81%e0%b8%b4%e0%b8%94%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b9%81%e0%b8%9a%e0%b8%84%e0%b8%97%e0%b8%b5%e0%b9%80%e0%b8%a3%e0%b8%b5%e0%b8%a2%e0%b8%aa%e0%b8%b1%e0%b8%a1%e0%b8%9c%e0%b8%b1%e0%b8%aa%e0%b8%a3%e0%b8%b1%e0%b8%87%e0%b8%aa%e0%b8%b5-5g,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/website-เปลี่ยนรูป-ภาพสี-1.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
2236,"ข่าวบิดเบือน กรมอุทยานฯ มอบ 10,000 บาท เป็นรางวัลนำจับขบวนการลอบเผาป่า",https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9a%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%9a%e0%b8%b7%e0%b8%ad%e0%b8%99-%e0%b8%81%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%b8%e0%b8%97%e0%b8%a2%e0%b8%b2%e0%b8%99%e0%b8%af-%e0%b8%a1%e0%b8%ad%e0%b8%9a-10000-%e0%b8%9a%e0%b8%b2%e0%b8%97-%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99%e0%b8%a3%e0%b8%b2%e0%b8%87%e0%b8%a7%e0%b8%b1%e0%b8%a5%e0%b8%99%e0%b8%b3%e0%b8%88%e0%b8%b1%e0%b8%9a%e0%b8%82%e0%b8%9a%e0%b8%a7%e0%b8%99%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%a5%e0%b8%ad%e0%b8%9a%e0%b9%80%e0%b8%9c%e0%b8%b2%e0%b8%9b%e0%b9%88%e0%b8%b2,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-26.jpg,   ข่าวบิดเบือน,นโยบายรัฐบาล-ข่าวสาร
2237,ข่าวปลอม อย่าแชร์! ข้อความจากประกาศเสียงตามสายภูเขาทอง แจ้งพบครอบครัวติดโควิด-19,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%82%e0%b9%89%e0%b8%ad%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%81%e0%b8%b2%e0%b8%a8%e0%b9%80%e0%b8%aa%e0%b8%b5%e0%b8%a2%e0%b8%87%e0%b8%95%e0%b8%b2%e0%b8%a1%e0%b8%aa%e0%b8%b2%e0%b8%a2%e0%b8%a0%e0%b8%b9%e0%b9%80%e0%b8%82%e0%b8%b2%e0%b8%97%e0%b8%ad%e0%b8%87-%e0%b9%81%e0%b8%88%e0%b9%89%e0%b8%87%e0%b8%9e%e0%b8%9a%e0%b8%84%e0%b8%a3%e0%b8%ad%e0%b8%9a%e0%b8%84%e0%b8%a3%e0%b8%b1%e0%b8%a7%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-24.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
2238,ข่าวปลอม อย่าแชร์! แอปพลิเคชัน “หมอชนะ” มีการคิดค่าบริการข้อความละ 5 บาท,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b9%81%e0%b8%ad%e0%b8%9b%e0%b8%9e%e0%b8%a5%e0%b8%b4%e0%b9%80%e0%b8%84%e0%b8%8a%e0%b8%b1%e0%b8%99-%e0%b8%ab%e0%b8%a1%e0%b8%ad%e0%b8%8a%e0%b8%99%e0%b8%b0-%e0%b8%a1%e0%b8%b5%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%84%e0%b8%b4%e0%b8%94%e0%b8%84%e0%b9%88%e0%b8%b2%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%82%e0%b9%89%e0%b8%ad%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%a5%e0%b8%b0-5-%e0%b8%9a%e0%b8%b2%e0%b8%97,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-25.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
2239,ข่าวปลอม อย่าแชร์! รพ.สวนดอก พบผู้สัมผัสใกล้ชิดผู้ติดเชื้อโควิด-19 ไม่ต่ำกว่า 30 คน,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%a3%e0%b8%9e-%e0%b8%aa%e0%b8%a7%e0%b8%99%e0%b8%94%e0%b8%ad%e0%b8%81-%e0%b8%9e%e0%b8%9a%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%aa%e0%b8%b1%e0%b8%a1%e0%b8%9c%e0%b8%b1%e0%b8%aa%e0%b9%83%e0%b8%81%e0%b8%a5%e0%b9%89%e0%b8%8a%e0%b8%b4%e0%b8%94%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b8%95%e0%b9%88%e0%b8%b3%e0%b8%81%e0%b8%a7%e0%b9%88%e0%b8%b2-30-%e0%b8%84%e0%b8%99,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/web-color-7.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
2240,ข่าวปลอม อย่าแชร์! ผู้ป่วยติดโควิด-19 หนีออกจากโรงพยาบาลพหลพลพยุหเสนา ไม่ยอมเข้ารับการรักษา,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%9b%e0%b9%88%e0%b8%a7%e0%b8%a2%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b8%ab%e0%b8%99%e0%b8%b5%e0%b8%ad%e0%b8%ad%e0%b8%81%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b9%82%e0%b8%a3%e0%b8%87%e0%b8%9e%e0%b8%a2%e0%b8%b2%e0%b8%9a%e0%b8%b2%e0%b8%a5%e0%b8%9e%e0%b8%ab%e0%b8%a5%e0%b8%9e%e0%b8%a5%e0%b8%9e%e0%b8%a2%e0%b8%b8%e0%b8%ab%e0%b9%80%e0%b8%aa%e0%b8%99%e0%b8%b2-%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b8%a2%e0%b8%ad%e0%b8%a1%e0%b9%80%e0%b8%82%e0%b9%89%e0%b8%b2%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%a3%e0%b8%b1%e0%b8%81%e0%b8%a9%e0%b8%b2,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/website-เปลี่ยนรูป-ภาพสี.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
2241,ข่าวปลอม อย่าแชร์! แอปพลิเคชัน Away Covid-19 หลอกขอข้อมูล และเอาเงินจากผู้ใช้บริการ,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b9%81%e0%b8%ad%e0%b8%9b%e0%b8%9e%e0%b8%a5%e0%b8%b4%e0%b9%80%e0%b8%84%e0%b8%8a%e0%b8%b1%e0%b8%99-away-covid-19-%e0%b8%ab%e0%b8%a5%e0%b8%ad%e0%b8%81%e0%b8%82%e0%b8%ad%e0%b8%82%e0%b9%89%e0%b8%ad%e0%b8%a1%e0%b8%b9%e0%b8%a5-%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b9%80%e0%b8%ad%e0%b8%b2%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b9%83%e0%b8%8a%e0%b9%89%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-23.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
2242,ข่าวปลอม อย่าแชร์! กรมอุตุฯ เตือน 6 จังหวัดฝนตกหนัก ระวังน้ำท่วมสูง ช่วงวันที่ 8 - 11 ม.ค. 64,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%81%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%b8%e0%b8%95%e0%b8%b8%e0%b8%af-%e0%b9%80%e0%b8%95%e0%b8%b7%e0%b8%ad%e0%b8%99-6-%e0%b8%88%e0%b8%b1%e0%b8%87%e0%b8%ab%e0%b8%a7%e0%b8%b1%e0%b8%94%e0%b8%9d%e0%b8%99%e0%b8%95%e0%b8%81%e0%b8%ab%e0%b8%99%e0%b8%b1%e0%b8%81-%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b8%99%e0%b9%89%e0%b8%b3%e0%b8%97%e0%b9%88%e0%b8%a7%e0%b8%a1%e0%b8%aa%e0%b8%b9%e0%b8%87-%e0%b8%8a%e0%b9%88%e0%b8%a7%e0%b8%87%e0%b8%a7%e0%b8%b1%e0%b8%99%e0%b8%97%e0%b8%b5%e0%b9%88-8-11-%e0%b8%a1-%e0%b8%84-64,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-20.jpg,   ข่าวปลอม,ภัยพิบัติ
2243,ข่าวปลอม อย่าแชร์! ผู้ว่าฯ นนทบุรี ประกาศเคอร์ฟิว ตั้งแต่เวลา 24.00-05.00 น.,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%a7%e0%b9%88%e0%b8%b2%e0%b8%af-%e0%b8%99%e0%b8%99%e0%b8%97%e0%b8%9a%e0%b8%b8%e0%b8%a3%e0%b8%b5-%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%81%e0%b8%b2%e0%b8%a8%e0%b9%80%e0%b8%84%e0%b8%ad%e0%b8%a3%e0%b9%8c%e0%b8%9f%e0%b8%b4%e0%b8%a7-%e0%b8%95%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b9%81%e0%b8%95%e0%b9%88%e0%b9%80%e0%b8%a7%e0%b8%a5%e0%b8%b2-24-00-05-00-%e0%b8%99,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-22.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
2244,ธ.ออมสิน ออกมาตรการพักชำระหนี้ ช่วยลูกค้าในพื้นที่สีแดง 28 จังหวัด จริงหรือ?,https://www.antifakenewscenter.com/news/activity/%e0%b8%98-%e0%b8%ad%e0%b8%ad%e0%b8%a1%e0%b8%aa%e0%b8%b4%e0%b8%99-%e0%b8%ad%e0%b8%ad%e0%b8%81%e0%b8%a1%e0%b8%b2%e0%b8%95%e0%b8%a3%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%9e%e0%b8%b1%e0%b8%81%e0%b8%8a%e0%b8%b3%e0%b8%a3%e0%b8%b0%e0%b8%ab%e0%b8%99%e0%b8%b5%e0%b9%89-%e0%b8%8a%e0%b9%88%e0%b8%a7%e0%b8%a2%e0%b8%a5%e0%b8%b9%e0%b8%81%e0%b8%84%e0%b9%89%e0%b8%b2%e0%b9%83%e0%b8%99%e0%b8%9e%e0%b8%b7%e0%b9%89%e0%b8%99%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%aa%e0%b8%b5%e0%b9%81%e0%b8%94%e0%b8%87-28-%e0%b8%88%e0%b8%b1%e0%b8%87%e0%b8%ab%e0%b8%a7%e0%b8%b1%e0%b8%94-%e0%b8%88%e0%b8%a3%e0%b8%b4%e0%b8%87%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-21.jpg,   ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
2245,ข่าวปลอม อย่าแชร์! ล็อกดาวน์ ร.พ.สวรรค์ประชารักษ์ มีผู้ติดโควิด-19 อยู่ 54 คน,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%a5%e0%b9%87%e0%b8%ad%e0%b8%81%e0%b8%94%e0%b8%b2%e0%b8%a7%e0%b8%99%e0%b9%8c-%e0%b8%a3-%e0%b8%9e-%e0%b8%aa%e0%b8%a7%e0%b8%a3%e0%b8%a3%e0%b8%84%e0%b9%8c%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%8a%e0%b8%b2%e0%b8%a3%e0%b8%b1%e0%b8%81%e0%b8%a9%e0%b9%8c-%e0%b8%a1%e0%b8%b5%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b8%ad%e0%b8%a2%e0%b8%b9%e0%b9%88-54-%e0%b8%84%e0%b8%99,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-17.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
2246,ข่าวบิดเบือน ภาพที่กล่าวถึงแอปฯ หมอชนะขอเข้าถึงประวัติการใช้งาน ไมค์ และข้อมูลต่อไวไฟ,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9a%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%9a%e0%b8%b7%e0%b8%ad%e0%b8%99-%e0%b8%a0%e0%b8%b2%e0%b8%9e%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%81%e0%b8%a5%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%96%e0%b8%b6%e0%b8%87%e0%b9%81%e0%b8%ad%e0%b8%9b%e0%b8%af-%e0%b8%ab%e0%b8%a1%e0%b8%ad%e0%b8%8a%e0%b8%99%e0%b8%b0%e0%b8%82%e0%b8%ad%e0%b9%80%e0%b8%82%e0%b9%89%e0%b8%b2%e0%b8%96%e0%b8%b6%e0%b8%87%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%95%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%83%e0%b8%8a%e0%b9%89%e0%b8%87%e0%b8%b2%e0%b8%99-%e0%b9%84%e0%b8%a1%e0%b8%84%e0%b9%8c-%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b8%82%e0%b9%89%e0%b8%ad%e0%b8%a1%e0%b8%b9%e0%b8%a5%e0%b8%95%e0%b9%88%e0%b8%ad%e0%b9%84%e0%b8%a7%e0%b9%84%e0%b8%9f,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-2.png,   ข่าวบิดเบือน,นโยบายรัฐบาล-ข่าวสาร
2247,ข่าวปลอม อย่าแชร์! ภาพห้องฉุกเฉิน รพ.จุฬาฯ วุ่น เพราะผู้ป่วยโควิด-19 ปิดบังข้อมูล,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%a0%e0%b8%b2%e0%b8%9e%e0%b8%ab%e0%b9%89%e0%b8%ad%e0%b8%87%e0%b8%89%e0%b8%b8%e0%b8%81%e0%b9%80%e0%b8%89%e0%b8%b4%e0%b8%99-%e0%b8%a3%e0%b8%9e-%e0%b8%88%e0%b8%b8%e0%b8%ac%e0%b8%b2%e0%b8%af-%e0%b8%a7%e0%b8%b8%e0%b9%88%e0%b8%99-%e0%b9%80%e0%b8%9e%e0%b8%a3%e0%b8%b2%e0%b8%b0%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%9b%e0%b9%88%e0%b8%a7%e0%b8%a2%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%9a%e0%b8%b1%e0%b8%87%e0%b8%82%e0%b9%89%e0%b8%ad%e0%b8%a1%e0%b8%b9%e0%b8%a5,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/web-color-6.jpg,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
2248,"ข่าวปลอม อย่าแชร์! ครม. อนุมัติแจกเงินเยียวยา 4,000 บาท รอบ 2 จำนวน 2 เดือน",https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%84%e0%b8%a3%e0%b8%a1-%e0%b8%ad%e0%b8%99%e0%b8%b8%e0%b8%a1%e0%b8%b1%e0%b8%95%e0%b8%b4%e0%b9%81%e0%b8%88%e0%b8%81%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%a2%e0%b8%b5%e0%b8%a2%e0%b8%a7%e0%b8%a2%e0%b8%b2-4000-%e0%b8%9a%e0%b8%b2%e0%b8%97-%e0%b8%a3%e0%b8%ad%e0%b8%9a-2-%e0%b8%88%e0%b8%b3%e0%b8%99%e0%b8%a7%e0%b8%99-2-%e0%b9%80%e0%b8%94%e0%b8%b7%e0%b8%ad%e0%b8%99,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-16.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
2249,ข่าวปลอม อย่าแชร์! พบผู้ติดเชื้อโควิด-19 เป็นแรงงานร้านโจ๊ก ตลาดวังหลัง,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%9e%e0%b8%9a%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%89%e0%b8%ad%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99%e0%b9%81%e0%b8%a3%e0%b8%87%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%a3%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b9%82%e0%b8%88%e0%b9%8a%e0%b8%81-%e0%b8%95%e0%b8%a5%e0%b8%b2%e0%b8%94%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b8%ab%e0%b8%a5%e0%b8%b1%e0%b8%87,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-1.png,   ข่าวปลอม,ผลิตภัณฑ์สุขภาพ
2250,ข่าวปลอม อย่าแชร์! ธ.ก.ส. จัดทำแอปฯ ลงทะเบียนกู้เงินฉุกเฉิน,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%a1-%e0%b8%ad%e0%b8%a2%e0%b9%88%e0%b8%b2%e0%b9%81%e0%b8%8a%e0%b8%a3%e0%b9%8c-%e0%b8%98-%e0%b8%81-%e0%b8%aa-%e0%b8%88%e0%b8%b1%e0%b8%94%e0%b8%97%e0%b8%b3%e0%b9%81%e0%b8%ad%e0%b8%9b%e0%b8%af-%e0%b8%a5%e0%b8%87%e0%b8%97%e0%b8%b0%e0%b9%80%e0%b8%9a%e0%b8%b5%e0%b8%a2%e0%b8%99%e0%b8%81%e0%b8%b9%e0%b9%89%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b8%89%e0%b8%b8%e0%b8%81%e0%b9%80%e0%b8%89%e0%b8%b4%e0%b8%99,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/web-color-5.jpg,   ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
2251,ข่าวบิดเบือน รพ.ภูมิพลฯ ปิดให้บริการห้องฉุกเฉิน หลังพบผู้ป่วยโควิด-19 เข้ามารักษา,https://www.antifakenewscenter.com/news/activity/%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%9a%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%9a%e0%b8%b7%e0%b8%ad%e0%b8%99-%e0%b8%a3%e0%b8%9e-%e0%b8%a0%e0%b8%b9%e0%b8%a1%e0%b8%b4%e0%b8%9e%e0%b8%a5%e0%b8%af-%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%ab%e0%b9%89%e0%b8%ad%e0%b8%87%e0%b8%89%e0%b8%b8%e0%b8%81%e0%b9%80%e0%b8%89%e0%b8%b4%e0%b8%99-%e0%b8%ab%e0%b8%a5%e0%b8%b1%e0%b8%87%e0%b8%9e%e0%b8%9a%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%9b%e0%b9%88%e0%b8%a7%e0%b8%a2%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b9%80%e0%b8%82%e0%b9%89%e0%b8%b2%e0%b8%a1%e0%b8%b2%e0%b8%a3%e0%b8%b1%e0%b8%81%e0%b8%a9%e0%b8%b2,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-15.jpg,   ข่าวบิดเบือน,ผลิตภัณฑ์สุขภาพ
2252,วัคซีนโควิด-19 จำนวน 2 แสนโดสจากจีน ส่งถึงไทยภายในเดือน ก.พ. 64 จริงหรือ?,https://www.antifakenewscenter.com/news/activity/%e0%b8%a7%e0%b8%b1%e0%b8%84%e0%b8%8b%e0%b8%b5%e0%b8%99%e0%b9%82%e0%b8%84%e0%b8%a7%e0%b8%b4%e0%b8%94-19-%e0%b8%88%e0%b8%b3%e0%b8%99%e0%b8%a7%e0%b8%99-2-%e0%b9%81%e0%b8%aa%e0%b8%99%e0%b9%82%e0%b8%94%e0%b8%aa%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b8%88%e0%b8%b5%e0%b8%99-%e0%b8%aa%e0%b9%88%e0%b8%87%e0%b8%96%e0%b8%b6%e0%b8%87%e0%b9%84%e0%b8%97%e0%b8%a2%e0%b8%a0%e0%b8%b2%e0%b8%a2%e0%b9%83%e0%b8%99%e0%b9%80%e0%b8%94%e0%b8%b7%e0%b8%ad%e0%b8%99-%e0%b8%81-%e0%b8%9e-64-%e0%b8%88%e0%b8%a3%e0%b8%b4%e0%b8%87%e0%b8%ab%e0%b8%a3%e0%b8%b7%e0%b8%ad,https://www.antifakenewscenter.com/wp-content/uploads/2021/01/Website-เปลียนรูป-13.jpg,   ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
